INFO: STARTING!
INFO: Log parameter values verbosely: [0]
INFO: Min num runs: [10]
INFO: Num threads: [1]
INFO: Graph: [/home/cc/tflite_models/InceptionV3_quant.tflite]
INFO: Signature to run: []
INFO: Enable op profiling: [1]
INFO: #threads used for CPU inference: [1]
INFO: Loaded model /home/cc/tflite_models/InceptionV3_quant.tflite
INFO: The input model file size (MB): 24.1382
INFO: Initialized session in 82.246ms.
INFO: Running benchmark for at least 1 iterations and at least 0.5 seconds but terminate if exceeding 150 seconds.
INFO: count=5 first=105786 curr=105664 min=105444 max=105786 avg=105645 std=111 p5=105444 median=105664 p95=105786

INFO: Running benchmark for at least 10 iterations and at least 1 seconds but terminate if exceeding 150 seconds.
INFO: count=10 first=105477 curr=105552 min=105392 max=105822 avg=105524 std=112 p5=105392 median=105510 p95=105822

INFO: Inference timings in us: Init: 82246, First inference: 105786, Warmup (avg): 105645, Inference (avg): 105524
INFO: Note: as the benchmark tool itself affects memory footprint, the following is only APPROXIMATE to the actual memory footprint of the model at runtime. Take the information at your discretion.
INFO: Memory footprint delta from the start of the tool (MB): init=64.9844 overall=67.1055
INFO: Profiling Info for Benchmark Initialization:
============================== Run Order ==============================
	                             [node type]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.612	    0.613	  0.582%	 69.120%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:125
	                  Convert (NC, F32, QD8)	    0.004	    0.004	  0.004%	 69.124%	     0.000	        1	Delegate/Convert (NC, F32, QD8):126
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.895	    0.894	  0.849%	 69.973%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:127
	                  Convert (NC, F32, QD8)	    0.003	    0.003	  0.003%	 69.976%	     0.000	        1	Delegate/Convert (NC, F32, QD8):128
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.889	    0.889	  0.844%	 70.821%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:129
	                  Convert (NC, F32, QD8)	    0.003	    0.003	  0.003%	 70.824%	     0.000	        1	Delegate/Convert (NC, F32, QD8):130
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.896	    0.895	  0.850%	 71.674%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:131
	                  Convert (NC, F32, QD8)	    0.003	    0.004	  0.004%	 71.677%	     0.000	        1	Delegate/Convert (NC, F32, QD8):132
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.075	    1.069	  1.015%	 72.692%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:133
	                          Copy (NC, X32)	    0.067	    0.068	  0.065%	 72.757%	     0.000	        1	Delegate/Copy (NC, X32):134
	Average Pooling (NHWC, F32) Pixelwise Average Pooling	    0.149	    0.149	  0.142%	 72.899%	     0.000	        1	Delegate/Average Pooling (NHWC, F32) Pixelwise Average Pooling:135
	                  Convert (NC, F32, QD8)	    0.044	    0.044	  0.042%	 72.940%	     0.000	        1	Delegate/Convert (NC, F32, QD8):136
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.732	    0.732	  0.695%	 73.635%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:137
	                  Convert (NC, F32, QD8)	    0.051	    0.051	  0.048%	 73.684%	     0.000	        1	Delegate/Convert (NC, F32, QD8):138
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.733	    0.733	  0.696%	 74.380%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:139
	                  Convert (NC, F32, QD8)	    0.051	    0.051	  0.048%	 74.428%	     0.000	        1	Delegate/Convert (NC, F32, QD8):140
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.734	    0.734	  0.697%	 75.125%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:141
	                  Convert (NC, F32, QD8)	    0.004	    0.005	  0.005%	 75.130%	     0.000	        1	Delegate/Convert (NC, F32, QD8):142
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.281	    1.278	  1.214%	 76.343%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:143
	                  Convert (NC, F32, QD8)	    0.004	    0.004	  0.004%	 76.347%	     0.000	        1	Delegate/Convert (NC, F32, QD8):144
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.286	    1.288	  1.223%	 77.570%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:145
	                  Convert (NC, F32, QD8)	    0.051	    0.051	  0.048%	 77.618%	     0.000	        1	Delegate/Convert (NC, F32, QD8):146
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.733	    0.734	  0.697%	 78.315%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:147
	                  Convert (NC, F32, QD8)	    0.005	    0.005	  0.005%	 78.320%	     0.000	        1	Delegate/Convert (NC, F32, QD8):148
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.285	    1.286	  1.221%	 79.541%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:149
	                  Convert (NC, F32, QD8)	    0.004	    0.004	  0.004%	 79.545%	     0.000	        1	Delegate/Convert (NC, F32, QD8):150
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.283	    1.280	  1.215%	 80.760%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:151
	                  Convert (NC, F32, QD8)	    0.004	    0.004	  0.004%	 80.764%	     0.000	        1	Delegate/Convert (NC, F32, QD8):152
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.286	    1.287	  1.222%	 81.986%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:153
	                  Convert (NC, F32, QD8)	    0.004	    0.004	  0.004%	 81.989%	     0.000	        1	Delegate/Convert (NC, F32, QD8):154
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.274	    1.276	  1.211%	 83.200%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:155
	                          Copy (NC, X32)	    0.068	    0.068	  0.064%	 83.265%	     0.000	        1	Delegate/Copy (NC, X32):156
	                  Convert (NC, F32, QD8)	    0.037	    0.037	  0.035%	 83.300%	     0.000	        1	Delegate/Convert (NC, F32, QD8):157
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.738	    0.735	  0.697%	 83.997%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:158
	                  Convert (NC, F32, QD8)	    0.005	    0.005	  0.005%	 84.002%	     0.000	        1	Delegate/Convert (NC, F32, QD8):159
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.598	    0.599	  0.568%	 84.570%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:160
	                  Convert (NC, F32, QD8)	    0.049	    0.049	  0.046%	 84.617%	     0.000	        1	Delegate/Convert (NC, F32, QD8):161
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.733	    0.733	  0.696%	 85.313%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:162
	                  Convert (NC, F32, QD8)	    0.005	    0.005	  0.005%	 85.318%	     0.000	        1	Delegate/Convert (NC, F32, QD8):163
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.276	    1.278	  1.213%	 86.531%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:164
	                  Convert (NC, F32, QD8)	    0.004	    0.004	  0.004%	 86.534%	     0.000	        1	Delegate/Convert (NC, F32, QD8):165
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.288	    1.287	  1.221%	 87.756%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:166
	                  Convert (NC, F32, QD8)	    0.004	    0.004	  0.004%	 87.760%	     0.000	        1	Delegate/Convert (NC, F32, QD8):167
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.360	    0.359	  0.341%	 88.101%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:168
	                 Max Pooling (NHWC, F32)	    0.038	    0.038	  0.036%	 88.137%	     0.000	        1	Delegate/Max Pooling (NHWC, F32):169
	                          Copy (NC, X32)	    0.017	    0.017	  0.016%	 88.153%	     0.000	        1	Delegate/Copy (NC, X32):170
	Average Pooling (NHWC, F32) Pixelwise Average Pooling	    0.058	    0.058	  0.055%	 88.208%	     0.000	        1	Delegate/Average Pooling (NHWC, F32) Pixelwise Average Pooling:171
	                  Convert (NC, F32, QD8)	    0.007	    0.007	  0.007%	 88.215%	     0.000	        1	Delegate/Convert (NC, F32, QD8):172
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.264	    0.265	  0.251%	 88.466%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:173
	                  Convert (NC, F32, QD8)	    0.009	    0.009	  0.008%	 88.475%	     0.000	        1	Delegate/Convert (NC, F32, QD8):174
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.438	    0.439	  0.417%	 88.892%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:175
	                  Convert (NC, F32, QD8)	    0.010	    0.010	  0.009%	 88.901%	     0.000	        1	Delegate/Convert (NC, F32, QD8):176
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.528	    0.527	  0.501%	 89.402%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:177
	                  Convert (NC, F32, QD8)	    0.002	    0.002	  0.002%	 89.404%	     0.000	        1	Delegate/Convert (NC, F32, QD8):178
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.474	    0.475	  0.451%	 89.855%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:179
	                  Convert (NC, F32, QD8)	    0.002	    0.002	  0.002%	 89.856%	     0.000	        1	Delegate/Convert (NC, F32, QD8):180
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.475	    0.477	  0.453%	 90.310%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:181
	                          Copy (NC, X32)	    0.008	    0.009	  0.008%	 90.318%	     0.000	        1	Delegate/Copy (NC, X32):182
	                  Convert (NC, F32, QD8)	    0.014	    0.014	  0.013%	 90.332%	     0.000	        1	Delegate/Convert (NC, F32, QD8):183
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.615	    0.616	  0.584%	 90.916%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:184
	                  Convert (NC, F32, QD8)	    0.003	    0.003	  0.003%	 90.919%	     0.000	        1	Delegate/Convert (NC, F32, QD8):185
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.647	    1.645	  1.562%	 92.481%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:186
	                  Convert (NC, F32, QD8)	    0.005	    0.005	  0.005%	 92.486%	     0.000	        1	Delegate/Convert (NC, F32, QD8):187
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.474	    0.475	  0.451%	 92.936%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:188
	                  Convert (NC, F32, QD8)	    0.002	    0.002	  0.002%	 92.938%	     0.000	        1	Delegate/Convert (NC, F32, QD8):189
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.474	    0.475	  0.451%	 93.390%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:190
	                          Copy (NC, X32)	    0.009	    0.009	  0.009%	 93.398%	     0.000	        1	Delegate/Copy (NC, X32):191
	                          Copy (NC, X32)	    0.032	    0.031	  0.029%	 93.427%	     0.000	        1	Delegate/Copy (NC, X32):192
	Average Pooling (NHWC, F32) Pixelwise Average Pooling	    0.109	    0.109	  0.104%	 93.531%	     0.000	        1	Delegate/Average Pooling (NHWC, F32) Pixelwise Average Pooling:193
	                  Convert (NC, F32, QD8)	    0.012	    0.012	  0.011%	 93.542%	     0.000	        1	Delegate/Convert (NC, F32, QD8):194
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.437	    0.432	  0.410%	 93.952%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:195
	                  Convert (NC, F32, QD8)	    0.023	    0.024	  0.023%	 93.975%	     0.000	        1	Delegate/Convert (NC, F32, QD8):196
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.704	    0.704	  0.669%	 94.644%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:197
	                  Convert (NC, F32, QD8)	    0.022	    0.022	  0.021%	 94.665%	     0.000	        1	Delegate/Convert (NC, F32, QD8):198
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.846	    0.843	  0.800%	 95.465%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:199
	                  Convert (NC, F32, QD8)	    0.003	    0.003	  0.003%	 95.467%	     0.000	        1	Delegate/Convert (NC, F32, QD8):200
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.476	    0.476	  0.452%	 95.920%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:201
	                  Convert (NC, F32, QD8)	    0.002	    0.002	  0.002%	 95.922%	     0.000	        1	Delegate/Convert (NC, F32, QD8):202
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.476	    0.480	  0.455%	 96.377%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:203
	                          Copy (NC, X32)	    0.009	    0.009	  0.009%	 96.386%	     0.000	        1	Delegate/Copy (NC, X32):204
	                  Convert (NC, F32, QD8)	    0.025	    0.025	  0.024%	 96.409%	     0.000	        1	Delegate/Convert (NC, F32, QD8):205
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.985	    0.991	  0.941%	 97.350%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:206
	                  Convert (NC, F32, QD8)	    0.004	    0.004	  0.004%	 97.354%	     0.000	        1	Delegate/Convert (NC, F32, QD8):207
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.654	    1.650	  1.566%	 98.920%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:208
	                  Convert (NC, F32, QD8)	    0.005	    0.005	  0.005%	 98.925%	     0.000	        1	Delegate/Convert (NC, F32, QD8):209
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.474	    0.474	  0.450%	 99.375%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:210
	                  Convert (NC, F32, QD8)	    0.002	    0.002	  0.002%	 99.377%	     0.000	        1	Delegate/Convert (NC, F32, QD8):211
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.475	    0.475	  0.451%	 99.828%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:212
	                          Copy (NC, X32)	    0.007	    0.007	  0.007%	 99.835%	     0.000	        1	Delegate/Copy (NC, X32):213
	                          Copy (NC, X32)	    0.032	    0.032	  0.030%	 99.865%	     0.000	        1	Delegate/Copy (NC, X32):214
	                          Mean (ND) Mean	    0.005	    0.006	  0.005%	 99.870%	     0.000	        1	Delegate/Mean (ND) Mean:215
	                  Convert (NC, F32, QD8)	    0.000	    0.000	  0.000%	 99.870%	     0.000	        1	Delegate/Convert (NC, F32, QD8):216
	Fully Connected (NC, QD8, F32, QC8W) GEMM	    0.137	    0.136	  0.129%	 99.999%	     0.000	        1	Delegate/Fully Connected (NC, QD8, F32, QC8W) GEMM:217
	                       Softmax (NC, F32)	    0.001	    0.001	  0.001%	100.000%	     0.000	        1	Delegate/Softmax (NC, F32):218

============================== Top by Computation Time ==============================
	                             [node type]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	   11.907	   11.917	 11.313%	 11.313%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:9
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    7.307	    7.312	  6.942%	 18.255%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:4
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    4.949	    4.950	  4.700%	 22.955%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:60
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    3.634	    3.640	  3.456%	 26.411%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:2
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.739	    1.740	  1.652%	 28.062%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:25
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.742	    1.736	  1.648%	 29.710%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:57
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.739	    1.735	  1.647%	 31.357%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:41
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.654	    1.650	  1.566%	 32.924%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:208
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.644	    1.648	  1.565%	 34.488%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:35
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.647	    1.645	  1.562%	 36.050%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:186

Number of nodes executed: 219
============================== Summary by node type ==============================
	                             [Node type]	  [count]	  [avg ms]	    [avg %]	    [cdf %]	  [mem KB]	[times called]
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	       93	    98.612	    93.687%	    93.687%	     0.000	       93
	                  Convert (NC, F32, QD8)	       94	     3.239	     3.077%	    96.764%	     0.000	       94
	Average Pooling (NHWC, F32) Pixelwise Average Pooling	        9	     1.364	     1.296%	    98.060%	     0.000	        9
	                          Copy (NC, X32)	       15	     0.825	     0.784%	    98.844%	     0.000	       15
	                 Max Pooling (NHWC, F32)	        4	     0.618	     0.587%	    99.431%	     0.000	        4
	           Convolution (NHWC, F32) IGEMM	        1	     0.457	     0.434%	    99.865%	     0.000	        1
	Fully Connected (NC, QD8, F32, QC8W) GEMM	        1	     0.136	     0.129%	    99.994%	     0.000	        1
	                          Mean (ND) Mean	        1	     0.005	     0.005%	    99.999%	     0.000	        1
	                       Softmax (NC, F32)	        1	     0.001	     0.001%	   100.000%	     0.000	        1

Timings (microseconds): count=10 first=105265 curr=105373 min=105212 max=105638 avg=105338 std=113
Memory (bytes): count=0
219 nodes observed



